date,transformer_id,H2,CH4,C2H2,C2H4,C2H6,CO,CO2,TDCG,oil_temp_mean,oil_temp_max,moisture,load_MVA,label
2024-12-18,TR-06,54,116,130,197,105,1901,5741,982,58.50379389607214,64.01952952038098,27.401914928377114,95.35905160678527,Surveiller
2024-12-25,TR-01,61,261,98,375,33,1393,2197,1106,82.70360359433217,91.2819677116418,36.87774485036566,52.90478622728955,Surveiller
2024-12-25,TR-02,106,369,181,165,89,1768,7819,1263,70.58785195467958,79.36306727996202,22.444217091340164,62.2993863541584,Surveiller
2024-12-25,TR-03,84,468,120,392,45,1070,3534,1323,60.37458038292998,68.92031193230261,13.358583220845222,81.96835495633296,Surveiller
2024-12-25,TR-04,561,89,182,146,32,1310,8462,1272,84.91502368647998,97.4852476361963,39.356798879766366,69.1548164224939,Surveiller
2024-12-25,TR-05,549,69,103,89,21,1997,5165,1230,79.79981109254543,91.15522653285093,25.82800159711627,86.65180645915271,Surveiller
2024-12-25,TR-06,466,215,103,28,33,1334,3102,1111,72.40734507996552,83.90919372759915,39.07665700296276,84.25662035558996,Surveiller
2025-01-01,TR-01,422,372,87,374,92,1201,7109,1587,87.48870546732036,94.86939745193064,28.168970890329277,51.18723742798066,Critique
2025-01-01,TR-02,405,174,85,274,19,2438,11098,1444,57.41484942418805,70.04592017775703,36.145328069264735,78.78902381663475,Surveiller
2025-01-01,TR-03,235,329,40,169,95,2023,10449,1272,81.49417125605395,96.39890529871616,20.062621115740917,69.00712149967164,Surveiller
2025-01-01,TR-04,262,311,198,25,127,2417,8433,1406,62.57418869163281,73.81925088065826,10.697541107291688,58.14717036779651,Surveiller
2025-01-01,TR-05,220,424,49,105,38,866,4288,1009,80.29296430467983,89.86350404405303,21.27818537109635,56.67582804214982,Surveiller
2025-01-01,TR-06,334,193,30,335,6,888,10681,1075,53.84198937555364,61.447310469777875,25.766259243445205,94.5165207148618,Surveiller
2025-01-08,TR-01,512,165,141,306,64,2094,4243,1606,54.128201073285005,60.430997417056346,38.34907428444966,53.83465847702498,Surveiller
2025-01-08,TR-02,575,347,120,152,41,974,3191,1429,77.22820052961787,89.85015891238876,29.591390145116133,68.84310607956206,Surveiller
2025-01-08,TR-03,67,276,34,206,15,1409,7981,879,68.93615178054557,76.35498678817127,27.122297151692973,89.59133575737272,Surveiller
2025-01-08,TR-04,241,440,194,259,49,2271,11745,1637,51.844187843735256,64.21711495809627,28.683231048616417,64.39250141638371,Surveiller
2025-01-08,TR-05,595,425,44,78,98,2494,1085,1738,57.76637589744403,71.9394440657367,18.531534080887027,74.26632536134883,Surveiller
2025-01-08,TR-06,67,277,136,150,125,2311,10472,1217,51.13177597394253,64.37274175694631,16.835646089438622,86.06141512476324,Surveiller
2025-01-15,TR-01,552,122,52,228,139,1444,8505,1381,76.3980411154604,86.97046004903129,33.031670717134446,70.40364830825101,Surveiller
2025-01-15,TR-02,160,431,12,243,80,1488,10002,1223,82.28002893414653,93.15067076334091,16.274226089941596,94.94187824111921,Surveiller
2025-01-15,TR-03,486,167,70,182,133,833,5983,1204,61.908565857203044,75.50172172968493,10.819648363202987,86.88942620673964,Surveiller
2025-01-15,TR-04,429,313,106,63,118,1479,6481,1324,61.23991570915046,70.03629891129475,32.85813685739683,98.86935592206883,Surveiller
2025-01-15,TR-05,176,487,72,59,132,668,5616,1059,57.38340155431703,71.20647252582773,30.398668003137132,91.66667459388005,Surveiller
2025-01-15,TR-06,578,59,198,102,123,717,8899,1203,73.01604998343063,82.21287394536436,22.20537200287294,83.26642418403695,Surveiller
2025-01-22,TR-01,312,237,0,370,44,778,1637,1118,72.73590513983495,82.78797754654997,25.57304108840772,94.30679497051116,Surveiller
2025-01-22,TR-02,283,492,62,267,110,2298,2834,1673,59.207533568546964,67.09567648085351,24.456642776809886,92.96667904121844,Surveiller
2025-01-22,TR-03,230,361,62,31,123,1904,7642,1187,53.29737659096628,65.19342480185735,14.119278608942047,85.24371837917425,Surveiller
2025-01-22,TR-04,98,157,71,253,10,1043,6849,797,53.83696871531703,67.99261721961864,25.741225692147392,78.66751179109438,Surveiller
2025-01-22,TR-05,337,277,160,152,11,516,11971,1040,51.220611145923804,63.4234725523371,33.026939972145996,98.95576444776961,Surveiller
2025-01-22,TR-06,467,120,48,350,81,1762,6516,1418,72.14799159774736,82.11431283182912,35.7579101357484,55.973226954291825,Surveiller
2025-01-29,TR-01,463,25,9,18,128,1335,2871,910,62.66513928230963,74.56314385851856,20.657066041544063,81.01472380266526,Surveiller
2025-01-29,TR-02,210,104,81,251,41,308,7847,748,66.82012226805796,80.16608814465835,29.30692193921211,57.89656145501248,Surveiller
2025-01-29,TR-03,294,45,195,167,39,1717,5635,1083,60.63250056414326,72.31364759351402,29.51566892914391,56.047287280838795,Surveiller
2025-01-29,TR-04,225,145,34,206,84,836,10406,861,53.19117921515259,58.653841285407665,28.3743357679656,90.48157531601211,Surveiller
2025-01-29,TR-05,328,370,116,61,145,1392,2954,1298,75.43268281886553,87.22018210328955,32.84543395442152,85.20856274815952,Surveiller
2025-01-29,TR-06,400,370,105,135,119,1952,2019,1519,85.01150334219915,99.05023677847792,28.214535459962097,83.20596532898426,Surveiller
2025-02-05,TR-01,158,80,155,391,40,1385,8802,1101,72.19267987631187,79.55117567266397,11.363737590701783,88.46822671669244,Surveiller
2025-02-05,TR-02,380,87,83,94,110,2433,7741,1240,83.59245044214722,91.32357990534354,35.110907693060895,97.51614375218648,Surveiller
2025-02-05,TR-03,344,242,145,221,50,2425,5729,1487,68.42615581847582,76.27287029126786,19.54111252872123,89.48125978573509,Surveiller
2025-02-05,TR-04,592,195,86,360,27,832,5623,1426,76.18656089448793,84.6347741199953,36.76603936169034,67.34817773061644,Surveiller
2025-02-05,TR-05,239,228,154,205,43,1467,1033,1162,80.28124661343517,86.79113812096845,25.942726458315427,86.94883727214554,Surveiller
2025-02-05,TR-06,550,460,29,386,100,1366,8439,1798,76.77652927474296,87.92109339154098,15.848585336489986,68.81304347534044,Surveiller
2025-02-12,TR-01,523,350,6,214,18,1516,7624,1414,51.504576788295,65.35914910840343,13.88306692231329,90.3830894635378,Surveiller
2025-02-12,TR-02,553,322,56,250,112,1726,10947,1638,55.934616794626464,68.86387812727527,27.961235943831483,51.56263119703339,Surveiller
2025-02-12,TR-03,397,408,102,94,27,1137,1976,1255,75.91143774420445,83.20521005466362,36.661184668517315,96.40868656483838,Surveiller
2025-02-12,TR-04,483,343,45,278,13,624,9888,1286,52.57289154520488,58.78292234321414,30.40668815080802,66.29088325476454,Surveiller
2025-02-12,TR-05,364,348,114,71,96,1283,9350,1249,63.025189710665614,71.02950802910823,37.15084446547841,53.4868782661909,Surveiller
2025-02-12,TR-06,488,349,30,166,41,903,5546,1254,74.3792784127752,81.09383730838195,31.460280547968942,58.75216168293898,Surveiller
2025-02-19,TR-01,260,173,190,133,103,1190,7050,1097,86.25082825465458,94.86873363683539,26.251621843722724,88.20292972119051,Surveiller
2025-02-19,TR-02,392,253,146,344,17,394,2145,1230,84.12296903269484,90.36900005942547,19.964182870321153,96.91785928444418,Surveiller
2025-02-19,TR-03,492,455,112,263,132,782,9105,1610,76.28072625697291,90.44276624738015,15.141683700775069,64.25162395947595,Surveiller
2025-02-19,TR-04,185,48,136,12,148,1653,7689,859,60.71631094955036,73.5536201909924,23.31072859331905,64.78538134156352,Surveiller
2025-02-19,TR-05,66,81,162,82,135,1372,2481,800,74.72099956490591,83.08613694176596,37.41756325346455,68.97830975158311,Surveiller
2025-02-19,TR-06,502,497,97,342,38,1847,1160,1845,73.2630394764245,80.6160652852276,18.224814264149053,76.7300578833799,Surveiller
2025-02-26,TR-01,107,98,150,366,142,1261,8376,1115,62.14670795141669,68.6153224033296,12.912134469202954,76.13088200076547,Surveiller
2025-02-26,TR-02,172,148,1,118,118,2354,2954,1027,89.86595188814367,100.07178318552675,22.9625814131087,60.400731318235835,Normal
2025-02-26,TR-03,245,188,175,169,24,717,2311,944,76.22472166881857,83.24897717465387,22.639799181047472,73.73584884394417,Surveiller
2025-02-26,TR-04,185,389,15,156,98,1283,7389,1099,62.590942347134025,69.51800725840702,10.648448378803577,79.37845234674363,Surveiller
2025-02-26,TR-05,169,362,125,127,20,853,9944,973,56.95060775200798,65.49258491174592,39.05769323938409,78.37105683406696,Surveiller
2025-02-26,TR-06,332,242,127,215,67,2357,7339,1454,65.66615513433197,80.51530798664415,29.227099804139975,96.29865974095617,Surveiller
2025-03-05,TR-01,137,349,199,386,76,645,9271,1276,55.50688686121256,69.87701425218592,28.37636627603623,64.99022318900772,Surveiller
2025-03-05,TR-02,232,298,26,91,34,1015,2323,884,58.869075239276015,67.07955977567363,29.00146988802124,64.90242291242322,Surveiller
2025-03-05,TR-03,373,136,30,299,31,1427,4140,1154,57.13567372311044,62.31778425148522,15.010204120068469,79.31776107762937,Surveiller
2025-03-05,TR-04,446,149,109,356,102,2029,5434,1567,78.97213969799952,88.38124304860517,27.411383873886514,58.677186965423985,Surveiller
2025-03-05,TR-05,188,135,50,78,129,2144,11515,1008,75.58083492582873,88.97196445962615,22.228544027903403,85.00686574998065,Surveiller
2025-03-05,TR-06,262,264,107,364,55,259,10842,1103,57.359426965492474,63.90621769806533,24.731363329279432,76.6104155466465,Surveiller
2025-03-12,TR-01,578,84,157,344,48,1421,8677,1495,68.43097012679942,77.05531334290008,30.522941309203404,75.83072358625222,Surveiller
2025-03-12,TR-02,140,115,105,364,26,1749,5722,1099,68.79827985984471,78.86910252406538,26.5962187021647,52.08900173829056,Surveiller
2025-03-12,TR-03,598,369,12,65,37,1705,1104,1422,71.33830261705484,78.92377247534733,31.89936330228397,95.31585921751366,Surveiller
2025-03-12,TR-04,287,140,166,30,129,2046,5371,1161,86.54651518648942,96.84451995698451,18.028853032019367,64.14371820828151,Surveiller
2025-03-12,TR-05,382,180,59,111,41,1506,8053,1074,54.281044286795385,61.979170959418525,28.61124308520609,80.56328400370916,Surveiller
2025-03-12,TR-06,361,245,91,197,62,986,6584,1153,70.12122110421932,78.66873619579115,39.67771017299722,78.66687031171487,Surveiller
2025-03-19,TR-01,138,411,26,183,27,464,3754,877,54.27302402000063,63.118131005717345,16.644712537692346,96.79314666598086,Surveiller
2025-03-19,TR-02,388,288,65,90,33,216,6463,907,78.00118044461989,84.15081494840031,21.84823551954474,89.19169307300447,Surveiller
2025-03-19,TR-03,65,207,41,165,148,369,1632,699,62.57846971459156,67.78354494503317,19.693006400990235,62.85937769294283,Normal
2025-03-19,TR-04,507,85,152,132,54,2141,8452,1358,84.05556914345107,91.35849222859258,28.002774517839928,55.16454664140076,Surveiller
2025-03-19,TR-05,238,310,131,308,15,1353,9633,1272,81.34252149495202,88.35532944228386,17.673942043791037,75.7345119356617,Surveiller
2025-03-19,TR-06,244,415,193,313,54,2399,6991,1698,65.99939331359657,72.99677431417591,29.73762380556527,66.03652774184354,Surveiller
2025-03-26,TR-01,107,185,53,143,62,2461,4917,1042,86.36295917269577,100.44587510151115,29.408294380637916,51.172453069201104,Surveiller
2025-03-26,TR-02,389,289,117,388,82,1578,11019,1580,55.421304150451654,65.86578762249306,23.247681281198098,64.90090079024564,Surveiller
2025-03-26,TR-03,308,433,150,349,137,1958,5963,1768,58.25124156053711,70.4109318246331,19.49954048633566,53.78325689899906,Surveiller
2025-03-26,TR-04,365,227,15,141,114,2389,6673,1339,53.88002639920778,59.37283846408833,24.162863730686187,66.7349420549368,Surveiller
2025-03-26,TR-05,484,385,124,226,118,1984,2164,1733,68.85192228717251,83.53501544252191,17.843575041755507,60.334209110086256,Surveiller
2025-03-26,TR-06,547,269,65,364,48,596,4466,1412,84.22953010200997,92.94529934877252,29.124834000566413,88.10557838569406,Surveiller
2025-04-02,TR-01,106,218,121,93,145,1005,4718,884,50.143846309351574,60.586457688622005,12.529788994722237,64.888062951498,Surveiller
2025-04-02,TR-02,246,345,138,120,47,1939,1464,1283,75.27200097753786,83.86581680510827,22.559084571674386,79.05249779602828,Surveiller
2025-04-02,TR-03,246,116,12,399,99,1741,6683,1220,85.56753098114994,94.44938895880527,15.743144109847538,69.96549461209686,Surveiller
2025-04-02,TR-04,208,225,188,296,5,1591,5720,1240,70.03599396728282,76.53273890718437,38.15002719263289,76.68821252345508,Surveiller
2025-04-02,TR-05,531,443,129,265,141,1463,8991,1801,81.18488676430161,87.1175008652662,13.661975258277721,69.84528425627475,Surveiller
2025-04-02,TR-06,459,399,15,203,118,493,11348,1292,64.06233606485507,75.89909057229897,14.90714176067175,90.86222620403353,Surveiller
2025-04-09,TR-01,366,239,53,94,70,691,3956,960,72.78667834506237,86.42240097210717,20.66868059591807,56.32251029900278,Surveiller
2025-04-09,TR-02,598,169,96,158,146,310,9972,1229,68.58156454286254,82.0968338697331,18.89886843095316,66.78446149799605,Surveiller
2025-04-09,TR-03,512,453,181,39,103,503,5827,1388,85.12060207621411,98.74594442165446,18.239322572530803,66.53114192568725,Surveiller
2025-04-09,TR-04,423,122,56,128,96,1832,5815,1191,56.58710610388158,62.72416749197846,23.99352515093117,82.80044195799988,Surveiller
2025-04-09,TR-05,424,102,168,235,26,395,5099,1034,67.16847468781374,76.94334185498994,10.115257107991681,80.50168449225136,Surveiller
2025-04-09,TR-06,202,152,196,53,143,1456,4285,1037,80.81098698646662,94.28136188865018,39.9988434535564,91.46792603509512,Surveiller
2025-04-16,TR-01,211,182,131,246,148,1975,4551,1313,57.18712764806933,66.04723326347073,35.57783813948846,95.94428700812021,Surveiller
2025-04-16,TR-02,283,307,33,274,48,2445,7945,1434,54.55225114257497,69.44974386588208,16.844124792836954,58.06511300526658,Surveiller
2025-04-16,TR-03,99,346,181,399,21,889,3381,1223,60.33928503880007,66.43901853611052,10.019020743444846,50.74583604342846,Surveiller
2025-04-16,TR-04,460,358,18,190,135,835,10009,1328,69.79696931811415,76.17658149181021,36.727031067502864,52.46968158553254,Surveiller
2025-04-16,TR-05,489,465,77,73,57,988,9538,1358,80.27239703424092,89.52480021511458,10.870920627128289,89.1825684600143,Surveiller
2025-04-16,TR-06,456,377,108,279,130,1314,7933,1612,88.71351258542676,95.63717725877697,36.90490037851538,81.35444027937557,Surveiller
2025-04-23,TR-01,57,280,4,184,63,719,9927,731,58.907760788052045,73.52414140400937,29.227298503440412,71.9482102231194,Surveiller
2025-04-23,TR-02,147,291,17,198,149,686,11702,939,54.171454813308685,66.36367966827967,28.667638652972407,98.8602712085253,Surveiller
2025-04-23,TR-03,512,192,137,250,146,1656,6029,1568,57.3460243618337,65.9226722348979,23.79358942773963,97.68675193113262,Surveiller
2025-04-23,TR-04,138,383,66,201,117,708,9967,1046,60.77118515024945,72.30744647598303,21.47263407040826,66.30002098728309,Surveiller
2025-04-23,TR-05,87,397,14,356,130,552,11140,1094,71.92089125687578,85.43782184202118,26.059249349956602,96.13176955536704,Surveiller
2025-04-23,TR-06,101,171,86,266,121,585,9389,862,67.71498369864864,81.51154358349802,33.29722262474914,73.12333549733768,Surveiller
2025-04-30,TR-01,55,20,47,381,50,475,7209,648,88.18024216846908,95.54247629555661,23.419379854393434,86.42254307832646,Normal
2025-04-30,TR-02,319,265,52,27,149,557,3687,923,71.13991404929396,81.3615089751608,31.897685740583785,85.18793742985932,Surveiller
2025-04-30,TR-03,356,181,173,374,74,1986,10910,1555,58.433363735435194,68.4816343805705,16.083687711475246,77.14156545427952,Surveiller
2025-04-30,TR-04,511,405,180,388,54,643,3303,1666,79.87755605972346,93.63089560548565,31.734871842519194,71.84299489210481,Surveiller
2025-04-30,TR-05,260,370,168,94,18,2299,9853,1369,50.713904134487585,63.510284431138246,23.010051260189528,92.80245052541905,Surveiller
2025-04-30,TR-06,128,407,57,370,116,2040,9105,1486,89.78168811410265,95.33484943012257,27.283342593231257,76.45202409049278,Surveiller
2025-05-07,TR-01,287,316,140,149,15,1376,10864,1182,81.2454049470146,94.84865687259366,21.292330832967664,57.33807715704452,Surveiller
2025-05-07,TR-02,193,193,43,208,132,1661,10647,1101,71.87586643361072,77.44629616909847,19.69877019177531,73.31453993057244,Normal
2025-05-07,TR-03,258,407,148,306,62,2082,8033,1597,54.04417286401071,63.86794033276375,39.48757400830749,80.25708700519434,Surveiller
2025-05-07,TR-04,434,416,173,301,112,2438,2854,1923,74.95977949204843,85.38339640586887,22.595132916960004,51.389399919519775,Alerte
2025-05-07,TR-05,548,210,32,30,114,843,11476,1102,50.450834967203896,60.65166185539841,30.515953967943823,64.57314824133834,Surveiller
2025-05-07,TR-06,284,100,37,235,125,2048,5389,1190,55.14027154080784,61.75843563801316,15.569095719367628,74.2693304928969,Surveiller
2025-05-14,TR-01,116,95,180,310,32,2236,6701,1180,73.37212464390336,84.5228834579909,32.77060061236651,67.61193338917417,Surveiller
2025-05-14,TR-02,389,405,105,83,144,1939,9544,1513,58.49422712795175,66.74182017884237,12.86014991457677,86.80608902249259,Surveiller
2025-05-14,TR-03,524,415,159,326,64,2230,2360,1934,67.77744835549821,80.73216808508911,21.35771086406083,61.44727385865221,Alerte
2025-05-14,TR-04,153,290,21,57,119,239,10848,687,65.70771399885305,74.96312897839566,22.82221475339196,53.40437255465338,Normal
2025-05-14,TR-05,361,434,16,256,58,1234,4234,1371,64.42076624180163,73.6407773494865,15.105118593549026,66.38590240595039,Surveiller
2025-05-14,TR-06,397,327,115,348,10,252,2791,1247,72.62797684881353,78.81017813940858,16.253965868673838,80.89334897055605,Surveiller
2025-05-21,TR-01,305,138,19,34,40,490,5193,634,68.33102773900244,76.08789614925537,28.671789950127057,79.3209375730529,Normal
2025-05-21,TR-02,138,226,159,111,58,2181,9959,1128,78.11356728850902,91.46762207206723,29.740138931880473,56.45511024127286,Surveiller
2025-05-21,TR-03,313,99,187,276,73,1370,4438,1222,61.882938283837674,74.39504135896112,12.164821857131454,54.06476845306733,Surveiller
2025-05-21,TR-04,186,185,178,209,40,878,8896,973,81.84887727634184,89.79988315224044,35.8163098866229,90.33158141483003,Surveiller
2025-05-21,TR-05,537,236,199,198,144,691,2152,1452,60.58965228354213,67.47897076007091,15.314297442983964,92.17840811598505,Surveiller
2025-05-21,TR-06,189,471,113,119,102,1563,1749,1306,62.47125963806262,75.37946302001663,27.406110739385067,99.1999905864431,Surveiller
2025-05-28,TR-01,430,372,0,137,50,1419,2597,1272,62.54492978466703,70.46049890504526,27.87824850811321,66.7446724204827,Surveiller
2025-05-28,TR-02,502,437,31,397,99,1537,6655,1773,83.99425666270629,95.83564969024519,23.39989945154648,62.100330932240574,Surveiller
2025-05-28,TR-03,443,128,139,117,42,1802,6474,1229,69.40781947474589,78.197240849208,38.00477186696946,64.02279163963038,Normal
2025-05-28,TR-04,558,419,109,396,72,2187,4084,1991,61.13739269387506,74.69606131963525,36.201199213122514,55.36140741231459,Alerte
2025-05-28,TR-05,183,162,176,311,148,609,1753,1101,54.229396144295016,67.66475768097914,18.982413320149973,83.79171699872867,Surveiller
2025-05-28,TR-06,379,463,138,261,28,2251,10023,1719,89.06922907370645,94.73913814541255,17.203107393995538,80.58734577660869,Surveiller
2025-06-04,TR-01,83,49,175,60,40,918,3797,590,58.65070780481325,64.25765695496949,23.916036347863894,73.71099032014803,Normal
2025-06-04,TR-02,414,170,179,160,53,2453,5181,1466,78.34363735766352,89.33413327693053,19.783062350472136,99.46614444935645,Surveiller
2025-06-04,TR-03,496,380,146,363,33,2344,7835,1886,58.32768495358645,70.5375656343544,11.893011593588687,70.91790917956119,Surveiller
2025-06-04,TR-04,141,176,105,210,143,1350,7335,1045,85.04226061887118,98.59043576147883,24.632233411974173,60.764878341173215,Surveiller
2025-06-04,TR-05,505,48,24,16,39,1734,8484,978,57.78340375445584,67.6149920246246,19.75193792193475,56.75765289339552,Surveiller
2025-06-04,TR-06,350,258,5,286,129,1648,11711,1357,82.80776158850095,96.54476283460541,33.74955680461201,80.60286835827497,Surveiller
2025-06-11,TR-01,305,233,90,306,86,1506,1020,1321,82.5916430793919,92.74334796362373,36.8507969149177,67.4963424493584,Surveiller
2025-06-11,TR-02,365,331,43,245,66,2273,3176,1504,56.606604333853284,71.00558739963121,31.882943700567026,55.833660556993,Surveiller
2025-06-11,TR-03,551,262,98,110,68,877,2352,1264,57.28825543891413,68.61829564099486,14.224911655362511,59.31200511145374,Surveiller
2025-06-11,TR-04,455,306,102,127,126,1069,1982,1329,63.453661258673925,70.25269161843775,20.327880382843265,70.57360089344917,Critique
2025-06-11,TR-05,152,331,9,192,62,1902,11567,1126,77.59354957514148,89.12658513427328,31.70795241908789,70.36719202816002,Surveiller
2025-06-11,TR-06,496,219,130,58,13,1461,1832,1208,82.14454739532358,96.15646470045667,34.52820655502021,83.64250159383263,Surveiller
2025-06-18,TR-01,318,45,43,26,14,1071,11729,660,65.4182801385651,75.89722246765047,36.073470162443414,59.61149071878172,Normal
2025-06-18,TR-02,252,161,148,374,16,617,4951,1074,80.07689188864853,92.12192457431465,14.798491736467309,62.87526180420971,Surveiller
2025-06-18,TR-03,404,432,83,55,109,779,3619,1238,81.304587214459,88.01923382364792,31.887829200907927,69.74846316994568,Surveiller
2025-06-18,TR-04,357,58,97,34,33,212,9432,621,82.98642164082695,91.51866055892418,25.718264232959587,94.85480520643361,Normal
2025-06-18,TR-05,275,116,98,363,42,1535,1088,1201,80.95782732236498,95.69938355645637,10.81302851303142,60.43215196289188,Surveiller
2025-06-18,TR-06,339,54,144,206,27,1894,3521,1148,59.90752661924623,72.8794852707338,17.95778609629806,92.01660159630188,Surveiller
2025-06-25,TR-01,364,444,138,166,109,2315,10742,1684,59.01824885289565,71.7664919620328,35.52402845520855,63.20908798211907,Surveiller
2025-06-25,TR-02,560,366,80,116,25,714,9575,1289,79.39813373857442,90.94950806419669,21.949358221301466,86.29256608593727,Surveiller
2025-06-25,TR-03,232,245,138,73,16,1487,3492,1001,73.97883987810083,82.22289418777713,31.973011037039473,70.76720636161764,Surveiller
2025-06-25,TR-04,188,354,66,102,101,1207,1434,1052,77.69277026735493,90.83549897061776,33.75856704467549,62.29653544690167,Surveiller
2025-06-25,TR-05,365,275,95,107,12,622,7369,978,66.6988430098645,72.98928073155213,13.040478863993982,71.72820276962784,Surveiller
2025-06-25,TR-06,582,125,132,295,122,1158,1650,1487,60.86491729090044,74.72404052991128,24.90215985661368,51.5987320220926,Surveiller
2025-07-02,TR-01,336,218,79,151,15,1426,4027,1084,63.05296346435366,69.06357302598384,38.23135105169223,68.68825581516552,Surveiller
2025-07-02,TR-02,209,366,145,180,85,909,10203,1166,59.562115878716476,70.79034931802695,26.128858625169787,73.42396288342216,Surveiller
2025-07-02,TR-03,308,57,163,109,65,2340,7282,1170,83.18730157394816,91.7500023712733,13.405095911618842,62.76697980013067,Surveiller
2025-07-02,TR-04,409,97,199,16,117,1992,9547,1236,87.53538623939211,93.26913750156301,20.590651614772675,86.10685126280973,Surveiller
2025-07-02,TR-05,50,359,161,250,145,1859,8490,1336,88.92719309319536,100.37810879875965,38.77680919401362,62.858609730849494,Surveiller
2025-07-02,TR-06,593,336,49,249,69,1432,7790,1582,61.0664526082044,69.29813709668665,19.12556862937764,96.8487623462539,Surveiller
2025-07-09,TR-01,179,231,114,395,59,1835,8267,1345,67.08661615717558,72.78743875256124,35.75327505071216,53.0786245468247,Surveiller
2025-07-09,TR-02,516,161,52,109,10,270,6459,902,57.381395288918235,64.99246794547054,15.056940143424047,64.11974787177667,Surveiller
2025-07-09,TR-03,549,419,7,370,75,2455,2850,1911,82.69547312269044,88.10978521013774,22.128997071338492,91.75252256796247,Surveiller
2025-07-09,TR-04,596,101,69,121,46,947,1003,1122,69.60466680004542,79.62086432909449,33.120841304060995,64.73788941700334,Surveiller
2025-07-09,TR-05,591,220,119,373,82,978,9227,1580,53.237292143832825,65.37645012846971,32.24859444831984,82.5495051437566,Surveiller
2025-07-09,TR-06,244,125,55,265,84,603,3147,893,86.96923652969166,96.82014494457306,12.151115558173696,78.24865291622872,Surveiller
2025-07-16,TR-01,544,94,55,239,126,1278,6070,1313,80.14093355121554,87.42098757527918,16.157521800275905,76.6867391838269,Surveiller
2025-07-16,TR-02,428,90,3,178,135,1486,6012,1131,51.713045631225434,61.80597184635221,31.883342318601766,63.58304058844233,Surveiller
2025-07-16,TR-03,375,315,43,80,65,542,3757,986,58.24200649510293,71.25626478269325,21.241172415627492,95.35104611484832,Surveiller
2025-07-16,TR-04,448,127,9,21,72,1884,9665,1053,65.84152704244177,74.11168566504216,33.162710956690475,75.76266171630013,Surveiller
2025-07-16,TR-05,336,472,139,274,46,803,3510,1427,55.503603123028554,65.91519048032,17.710035906337374,76.48617744613324,Surveiller
2025-07-16,TR-06,143,156,135,155,98,1232,11848,933,74.26328557446564,86.62322063056071,32.1285906601216,71.22610630982683,Surveiller
2025-07-23,TR-01,499,494,184,249,80,1174,3113,1740,82.73497492741151,97.20977329833681,16.821444793274324,89.56625788049564,Surveiller
2025-07-23,TR-02,252,175,144,231,48,2034,3505,1256,75.5128768667168,85.13415970894229,16.97022767255415,93.46121729116852,Surveiller
2025-07-23,TR-03,503,325,194,39,21,1692,10675,1420,87.27037401595418,99.40235771922771,17.25228543176516,86.32611025620416,Surveiller
2025-07-23,TR-04,392,493,65,262,36,1807,9644,1609,83.57992566824247,93.58352491125365,19.568373032393538,61.24276421365521,Surveiller
2025-07-23,TR-05,543,426,123,389,110,552,9121,1701,68.49101004393171,74.64236510679405,12.394945567242122,71.81952287651572,Surveiller
2025-07-23,TR-06,82,92,162,53,132,1818,5532,884,50.25395737831779,57.809312173994954,32.54188327274184,74.56943626651531,Surveiller
2025-07-30,TR-01,596,336,146,395,36,1699,3241,1848,65.48748176887267,70.68693686609379,35.18584107257074,83.55429768641181,Surveiller
2025-07-30,TR-02,218,446,77,182,6,2455,4313,1420,85.60924715626501,93.04075307890454,27.3207661663564,96.86689018536876,Surveiller
2025-07-30,TR-03,594,440,79,144,9,1624,6472,1590,57.68373678352564,72.10641855485113,17.557546630053544,67.93893962661559,Surveiller
2025-07-30,TR-04,565,69,149,186,9,1076,2832,1193,80.15542222072825,87.78708353792783,31.749444078753648,98.77757912448354,Surveiller
2025-07-30,TR-05,551,103,112,57,23,1398,1095,1125,72.28974098525488,81.962971492036,20.105120500677387,58.53318279080773,Surveiller
2025-07-30,TR-06,382,282,198,186,79,2175,3252,1562,73.61399559383953,83.85144700595089,14.721027024474648,81.92927519488637,Surveiller
2025-08-06,TR-01,533,22,157,17,5,1839,8558,1101,56.99863095518548,71.84760504970292,16.31272515463291,65.99697844921768,Surveiller
2025-08-06,TR-02,525,286,12,324,88,338,9686,1302,57.57867244762096,66.33044275613359,16.698173998141584,51.40322490600711,Surveiller
2025-08-06,TR-03,440,221,44,235,127,2450,9151,1557,83.67623189000638,95.81679770934682,14.40303732788951,77.1232520174007,Surveiller
2025-08-06,TR-04,203,443,190,49,47,2091,4446,1350,82.13312070783186,96.52592873325942,19.73060665537445,53.81260263926985,Surveiller
2025-08-06,TR-05,522,92,105,61,60,673,7779,974,89.52779912030017,98.5675901574151,26.205750434747728,76.82436197330001,Surveiller
2025-08-06,TR-06,216,465,118,321,64,859,11332,1355,88.21153081553507,95.17950611182792,32.376517869825946,60.64500277565218,Critique
2025-08-13,TR-01,167,410,180,11,60,349,2683,897,60.68999266804869,74.40339065840745,21.97163162022416,61.046461059418576,Surveiller
2025-08-13,TR-02,257,354,7,389,141,1932,10631,1534,56.171321720939275,67.81286909520153,16.620283546926736,71.05598982233468,Normal
2025-08-13,TR-03,505,70,18,78,131,1678,4431,1137,69.33874597953387,79.82795756419353,39.585206495732656,66.72059713885463,Surveiller
2025-08-13,TR-04,259,90,149,249,83,1302,4831,1090,72.63562074337023,82.32115550873974,25.922034637709558,80.65499894194772,Surveiller
